transaction_date,region,transaction_count,total_amount_usd_equivalent,average_transaction_amount,successful_transactions,failed_transactions,unique_users
2022-09-16,Europe West,1,4734.66,4734.66,0,0,1
2022-09-16,Europe Central,1,2929.66,2929.66,1,0,1
2022-09-16,North America East,3,3474.02,1158.0066666666667,3,0,3
2023-03-02,Europe Central,1,840.41,840.41,0,0,1
2023-03-02,North America East,1,4544.29,4544.29,1,0,1
2023-03-02,APAC,2,3612.96,1806.48,2,0,2
2023-03-02,North America West,3,10649.35,3549.7833333333333,3,0,3
2022-03-24,Europe Central,1,1642.92,1642.92,1,0,1
2022-03-24,North America West,1,1291.48,1291.48,0,0,1
2025-01-08,North America West,1,406.88,406.88,0,1,1
2023-04-11,North America East,3,9456.28,3152.0933333333332,3,0,3
2023-04-11,APAC,1,2405.79,2405.79,1,0,1
2023-04-11,Europe West,2,2868.31,1434.155,2,0,2
2023-03-09,North America East,1,2202.65,2202.65,1,0,1
2023-03-09,Europe West,2,6258.87,3129.435,2,0,2
2022-01-31,Europe Central,2,6807.82,3403.91,2,0,2
2022-03-20,Europe West,1,4697.94,4697.94,1,0,1
2022-03-20,North America West,3,8762.14,2920.7133333333336,2,0,3
2022-03-20,Europe Central,2,4874.71,2437.355,2,0,2
2022-03-21,Europe Central,1,1453.37,1453.37,1,0,1
2022-03-21,Europe West,1,73.38,73.38,1,0,1
2022-03-21,North America West,1,499.98,499.98,1,0,1
2022-03-21,North America East,1,1491.66,1491.66,1,0,1
2023-10-25,North America East,3,7105.17,2368.3900000000003,3,0,3
2023-10-25,Europe West,1,3184.81,3184.81,1,0,1
2023-10-25,North America West,1,2283.83,2283.83,1,0,1
2023-10-25,Europe Central,1,2353.68,2353.68,1,0,1
2024-12-20,APAC,1,1657.03,1657.03,1,0,1
2024-12-20,Europe West,1,3189.7,3189.7,1,0,1
2024-12-20,North America West,1,1621.12,1621.12,1,0,1
2024-12-20,North America East,1,3042.61,3042.61,1,0,1
2024-12-20,Europe Central,1,3721.03,3721.03,1,0,1
2023-02-23,North America East,2,6207.03,3103.515,1,1,2
2023-02-23,North America West,1,1795.83,1795.83,1,0,1
2022-12-31,North America West,1,1432.51,1432.51,1,0,1
2022-12-31,APAC,2,8059.95,4029.975,2,0,2
2022-10-08,North America West,1,4247.17,4247.17,1,0,1
2022-10-08,North America East,1,1654.52,1654.52,1,0,1
2022-10-08,Europe Central,1,2579.96,2579.96,1,0,1
2022-10-08,Europe West,2,7535.77,3767.885,2,0,2
2023-09-25,Europe Central,2,2623.01,1311.505,1,0,2
2023-09-25,North America East,1,522.33,522.33,1,0,1
2023-11-19,North America East,5,12794.54,2558.908,3,0,5
2023-11-19,Europe Central,1,2443.96,2443.96,1,0,1
2022-04-21,Europe Central,2,6747.4500000000007,3373.7250000000004,2,0,2
2022-04-21,North America East,1,2984.07,2984.07,0,1,1
2022-04-21,North America West,1,707.35,707.35,1,0,1
2022-04-21,APAC,1,626.43,626.43,1,0,1
2022-04-21,Europe West,1,3214.95,3214.95,1,0,1
2022-08-25,Europe Central,1,2844.47,2844.47,1,0,1
2022-08-25,North America East,3,8099.1,2699.7000000000003,3,0,3
2023-07-21,North America East,1,1918.56,1918.56,1,0,1
2023-07-21,Europe West,2,6075.46,3037.73,2,0,2
2022-11-04,Europe Central,2,8559.41,4279.705,2,0,2
2022-11-04,Europe West,1,4589.81,4589.81,1,0,1
2022-11-04,North America East,1,784.72,784.72,0,0,1
2023-03-23,North America East,2,3743.7099999999996,1871.855,1,1,2
2023-03-23,Europe Central,1,54.72,54.72,1,0,1
2023-03-23,Europe West,1,4313.84,4313.84,1,0,1
2024-11-03,Europe Central,1,4216.53,4216.53,1,0,1
2024-11-03,APAC,1,429.02,429.02,0,0,1
2022-04-27,Europe West,5,8730.85,1746.17,4,0,5
2022-02-20,APAC,1,746.89,746.89,1,0,1
2022-02-20,North America East,2,3736.8100000000004,1868.4050000000002,1,1,2
2022-02-20,North America West,3,9242.9,3080.9666666666667,2,1,3
2023-11-24,APAC,3,9452.1099999999988,3150.7033333333329,1,0,3
2023-11-24,North America East,1,2724.5,2724.5,1,0,1
2023-11-24,North America West,1,116.34,116.34,1,0,1
2022-01-24,Europe Central,1,2177.7,2177.7,1,0,1
2022-01-24,North America West,2,5650.27,2825.135,0,2,2
2022-01-24,North America East,2,1966.5500000000002,983.27500000000009,2,0,2
2022-01-24,APAC,3,5525.68,1841.8933333333334,2,1,3
2022-06-11,Europe Central,1,3576.49,3576.49,0,0,1
2022-06-11,North America West,1,2107.3,2107.3,1,0,1
2023-01-20,North America East,1,4653.96,4653.96,1,0,1
2023-01-20,Europe West,1,543.73,543.73,1,0,1
2023-01-20,APAC,1,1511.99,1511.99,0,1,1
2025-01-25,Europe Central,1,312.77,312.77,1,0,1
2025-01-25,Europe West,1,1706.26,1706.26,1,0,1
2025-01-19,North America West,1,2331.96,2331.96,1,0,1
2025-03-14,North America West,3,6922.93,2307.6433333333334,3,0,3
2025-03-14,Europe Central,3,10880.5,3626.8333333333335,3,0,3
2025-03-14,Europe West,1,4126.21,4126.21,1,0,1
2022-12-03,APAC,1,390.13,390.13,1,0,1
2022-12-03,Europe West,1,3345.77,3345.77,1,0,1
2022-12-03,North America East,2,1761.1100000000001,880.55500000000006,0,0,2
2023-02-28,North America West,1,2758.45,2758.45,0,0,1
2023-02-28,Europe Central,1,427.65,427.65,1,0,1
2023-02-28,Europe West,2,2725.31,1362.655,1,0,2
2023-02-28,North America East,2,3135.13,1567.565,1,0,2
2022-02-23,Europe Central,1,2515.48,2515.48,1,0,1
2022-02-23,North America East,1,815.81,815.81,0,0,1
2022-02-23,Europe West,2,8207.82,4103.91,0,0,2
2022-11-25,APAC,1,910.29,910.29,1,0,1
2022-11-25,Europe Central,2,2024.0700000000002,1012.0350000000001,1,1,2
2023-08-07,North America West,1,4082.61,4082.61,1,0,1
2023-08-07,North America East,1,4952.27,4952.27,1,0,1
2022-12-20,North America East,1,2524.76,2524.76,1,0,1
2022-12-20,APAC,1,1512.6,1512.6,0,1,1
2022-12-20,Europe West,2,8450.17,4225.085,2,0,2
2022-12-17,APAC,1,4348.98,4348.98,1,0,1
2022-12-17,Europe Central,1,1344.17,1344.17,1,0,1
2022-12-17,North America East,3,7241.05,2413.6833333333334,2,1,3
2023-06-09,APAC,1,2736.54,2736.54,0,1,1
2023-06-09,North America East,1,394.46,394.46,1,0,1
2023-06-09,Europe West,2,5767.5,2883.75,1,1,2
2023-06-09,North America West,3,1272.98,424.32666666666665,1,1,3
2022-09-14,Europe West,2,4070.49,2035.245,2,0,2
2022-09-14,North America East,2,2015.81,1007.905,2,0,2
2022-10-04,North America East,1,1162.47,1162.47,1,0,1
2022-10-04,Europe Central,1,3401.02,3401.02,1,0,1
2022-10-31,North America West,1,986.5,986.5,0,1,1
2022-10-31,Europe West,1,903.11,903.11,1,0,1
2022-10-31,Europe Central,1,1446.24,1446.24,1,0,1
2022-10-31,APAC,1,1053.86,1053.86,1,0,1
2025-01-15,North America West,1,266.74,266.74,0,1,1
2025-01-15,Europe Central,1,630.92,630.92,1,0,1
2025-01-15,APAC,1,4831.73,4831.73,1,0,1
2025-01-15,North America East,3,4344.03,1448.01,1,2,3
2024-12-25,North America East,1,3166.86,3166.86,0,0,1
2024-12-25,Europe Central,1,609.76,609.76,1,0,1
2024-12-25,Europe West,2,6951.8,3475.9,0,1,2
2022-09-07,North America East,2,8720.630000000001,4360.3150000000005,2,0,2
2022-09-07,North America West,2,1587.83,793.915,1,0,2
2022-09-07,Europe West,2,4320.58,2160.29,1,1,2
2025-01-31,Europe Central,1,2568.15,2568.15,0,1,1
2025-01-31,North America East,1,648.12,648.12,1,0,1
2022-10-22,Europe Central,2,5982.96,2991.48,2,0,2
2022-10-22,North America East,1,2808.38,2808.38,1,0,1
2022-10-22,North America West,1,3118.35,3118.35,1,0,1
2023-07-23,Europe West,2,4537.45,2268.725,1,0,2
2023-07-23,Europe Central,1,1809.67,1809.67,1,0,1
