transaction_date,country,transaction_count,total_amount_usd_equivalent,average_transaction_amount,successful_transactions,failed_transactions,unique_users
2023-08-12,France,4,4825.6,1206.3999999999999,4,0,4
2024-04-05,UK,1,893.1,893.1,1,0,1
2024-04-05,France,1,4340.72,4340.72,0,0,1
2023-02-07,Canada,1,3763.23,3763.23,1,0,1
2024-05-29,France,3,8346.54,2782.1800000000003,2,0,3
2024-05-29,Germany,1,3437.43,3437.43,1,0,1
2024-09-17,Germany,1,4872.99,4872.99,1,0,1
2024-09-17,France,1,4477.07,4477.07,1,0,1
2024-09-17,Japan,1,4200.38,4200.38,1,0,1
2024-09-17,USA,2,6451.53,3225.765,1,0,1
2022-11-29,France,1,4026.28,4026.28,1,0,1
2022-11-29,USA,1,616.67,616.67,1,0,1
2022-11-29,UK,1,1593.41,1593.41,0,0,1
2022-05-26,USA,2,5535.26,2767.63,2,0,2
2022-05-26,UK,1,1269.7,1269.7,1,0,1
2025-01-01,France,1,1172.67,1172.67,0,0,1
2025-01-01,USA,1,1276.61,1276.61,1,0,1
2025-01-01,Germany,2,4347.74,2173.87,1,0,2
2025-01-01,UK,2,4936.7999999999993,2468.3999999999996,2,0,2
2025-01-01,Australia,2,1515.74,757.87,2,0,2
2023-02-21,Canada,1,328.32,328.32,0,1,1
2023-02-21,USA,1,703.29,703.29,1,0,1
2022-10-22,Canada,1,2808.38,2808.38,1,0,1
2022-10-22,Japan,1,3118.35,3118.35,1,0,1
2022-10-22,France,2,5982.96,2991.48,2,0,2
2024-06-10,Germany,1,343.15,343.15,1,0,1
2024-06-10,UK,1,4789.8,4789.8,1,0,1
2024-06-10,Canada,2,2388.24,1194.12,2,0,2
2023-10-17,Germany,1,1635.59,1635.59,1,0,1
2023-10-17,Australia,1,1539.38,1539.38,1,0,1
2023-10-17,Canada,1,2989.22,2989.22,1,0,1
2023-10-17,USA,3,10543.98,3514.6600000000003,3,0,3
2022-10-23,Australia,1,173.09,173.09,0,0,1
2022-10-23,Japan,1,615.63,615.63,1,0,1
2022-10-23,Canada,1,525.43,525.43,1,0,1
2022-10-23,USA,1,3750.27,3750.27,1,0,1
2022-10-23,Germany,1,2365.45,2365.45,1,0,1
2022-10-23,France,1,1691.88,1691.88,1,0,1
2022-05-20,Japan,1,1422.35,1422.35,1,0,1
2022-05-20,Germany,1,4815.21,4815.21,1,0,1
2022-05-20,Canada,2,5373.46,2686.7300000000005,1,0,2
2022-05-20,Australia,2,6961.17,3480.585,2,0,2
2024-09-15,USA,3,5744.29,1914.7633333333333,2,0,3
2024-09-15,Canada,1,3593.93,3593.93,1,0,1
2024-09-15,France,1,3674.14,3674.14,0,1,1
2023-12-31,France,1,4545.71,4545.71,0,1,1
2023-12-31,Canada,1,187.21,187.21,1,0,1
2023-12-31,Japan,2,6932.12,3466.06,2,0,2
2023-03-12,France,1,962.73,962.73,1,0,1
2023-03-12,USA,1,1256.93,1256.93,1,0,1
2022-07-31,Japan,1,3192.02,3192.02,1,0,1
2022-07-31,UK,1,3816.08,3816.08,1,0,1
2024-04-17,Australia,1,401.67,401.67,1,0,1
2024-04-17,Canada,1,241.67,241.67,1,0,1
2024-04-17,USA,1,610.25,610.25,1,0,1
2024-04-17,UK,1,116.62,116.62,1,0,1
2022-02-11,France,2,7998.18,3999.09,2,0,2
2022-02-11,USA,1,3009.38,3009.38,1,0,1
2023-08-03,Germany,3,8489.52,2829.84,3,0,3
2023-08-03,UK,2,2075.54,1037.77,2,0,2
2023-08-03,Canada,1,2268.66,2268.66,1,0,1
2023-08-03,USA,1,4243.85,4243.85,1,0,1
2023-08-03,France,1,1076.79,1076.79,1,0,1
2023-11-23,Japan,1,3467.52,3467.52,1,0,1
2023-11-23,Germany,1,138.59,138.59,1,0,1
2023-11-23,UK,1,3442.61,3442.61,1,0,1
2023-08-18,Canada,1,26.99,26.99,0,0,1
2023-08-18,USA,1,4100.97,4100.97,0,1,1
2023-08-18,UK,1,4967.75,4967.75,1,0,1
2023-08-18,France,2,4985.42,2492.71,2,0,2
2023-08-18,Germany,2,4639.57,2319.785,2,0,2
2024-12-13,Japan,1,3414.55,3414.55,1,0,1
2024-12-13,USA,1,4562.05,4562.05,1,0,1
2024-12-13,Germany,1,422.89,422.89,1,0,1
2024-03-14,UK,1,4534.62,4534.62,0,0,1
2024-03-14,Canada,1,4061.46,4061.46,1,0,1
2024-03-14,USA,3,3826.58,1275.5266666666666,3,0,3
2024-03-14,Japan,2,1411.33,705.665,0,2,2
2023-10-16,Germany,2,4903.05,2451.525,2,0,2
2025-04-09,USA,1,22.94,22.94,0,0,1
2024-03-30,Canada,1,566.29,566.29,0,0,1
2024-03-30,USA,1,2718.21,2718.21,0,0,1
2024-03-30,Japan,2,3982.17,1991.085,2,0,2
2022-05-12,Canada,1,4962.25,4962.25,1,0,1
2022-05-12,Australia,1,3901.59,3901.59,1,0,1
2022-05-12,USA,2,6374.34,3187.17,1,0,2
2022-05-12,UK,2,4760.25,2380.125,2,0,2
2022-05-12,Japan,2,6683.7999999999993,3341.8999999999996,2,0,2
2025-04-03,Japan,3,7125.2,2375.0666666666666,3,0,3
2025-04-03,France,1,229.62,229.62,1,0,1
2025-04-03,Canada,2,8194.39,4097.195,2,0,2
2024-05-28,Canada,1,3082.12,3082.12,1,0,1
2024-05-28,Germany,1,4919.56,4919.56,1,0,1
2024-05-28,USA,1,4077.11,4077.11,1,0,1
2024-05-28,UK,1,2243.98,2243.98,1,0,1
2025-01-28,Canada,1,4968.56,4968.56,1,0,1
2025-01-28,Germany,1,3636.93,3636.93,1,0,1
2023-07-06,Australia,2,6207.15,3103.575,2,0,2
2022-05-11,Australia,1,2911.06,2911.06,0,1,1
2022-05-11,Japan,1,3682.52,3682.52,1,0,1
2022-05-11,Canada,1,3154.89,3154.89,1,0,1
2022-05-11,France,3,13133.68,4377.8933333333334,2,0,3
2024-01-27,Japan,1,2231.95,2231.95,0,0,1
2024-01-27,UK,1,2433.61,2433.61,1,0,1
2024-01-27,Germany,1,2173.04,2173.04,1,0,1
2024-01-27,USA,2,9195.64,4597.82,2,0,2
2024-01-27,Canada,2,4929.99,2464.995,0,2,2
2024-11-11,UK,1,1900.27,1900.27,1,0,1
2022-07-18,USA,5,9057.25,1811.45,3,0,5
2022-07-18,Japan,1,2356.18,2356.18,1,0,1
2025-01-02,USA,1,308.3,308.3,1,0,1
2023-06-25,UK,1,477.8,477.8,1,0,1
2023-06-25,Australia,1,617.12,617.12,1,0,1
2023-06-25,France,1,86.3,86.3,1,0,1
2023-06-25,Japan,3,6582.52,2194.1733333333332,1,0,3
2022-10-24,USA,1,379.36,379.36,1,0,1
2022-10-24,Canada,1,452.53,452.53,1,0,1
2022-10-24,Australia,1,2748.28,2748.28,1,0,1
2023-03-19,USA,1,3670.57,3670.57,1,0,1
2023-03-19,Germany,1,3983.53,3983.53,1,0,1
2023-03-19,UK,1,32.31,32.31,1,0,1
2024-09-10,USA,1,1939.21,1939.21,0,0,1
2024-09-10,UK,1,3787.99,3787.99,0,0,1
2024-09-10,Canada,2,7382.96,3691.48,1,0,2
2023-11-21,Canada,1,2990.73,2990.73,1,0,1
2023-11-21,Japan,2,6833.7199999999993,3416.8599999999997,2,0,2
2023-11-21,Germany,3,4667.74,1555.9133333333334,2,0,3
2024-01-10,Canada,1,2317.98,2317.98,1,0,1
2024-01-10,USA,1,4150.07,4150.07,1,0,1
2023-07-08,Japan,1,3465.07,3465.07,1,0,1
2023-07-08,Australia,1,3836.14,3836.14,1,0,1
2022-09-05,Germany,2,5973.2,2986.6,2,0,2
2022-09-05,USA,2,8532.48,4266.24,2,0,2
2022-09-05,France,2,1434.54,717.27,0,2,2
2022-10-27,USA,1,4375.24,4375.24,1,0,1
2022-10-27,Japan,1,2193.47,2193.47,1,0,1
2022-10-27,France,1,1173.14,1173.14,1,0,1
2022-10-27,Germany,1,2341.39,2341.39,1,0,1
2022-10-27,Canada,3,7935.74,2645.2466666666669,2,0,3
2022-12-01,USA,3,7467.9699999999993,2489.3233333333333,1,0,3
2022-12-01,Germany,1,4598.96,4598.96,0,0,1
2022-12-01,France,1,2789.57,2789.57,0,0,1
2023-08-13,USA,1,2966.24,2966.24,1,0,1
2024-12-03,Australia,3,11783.26,3927.7533333333331,3,0,3
2024-12-03,Canada,1,3957.77,3957.77,1,0,1
2024-12-03,Japan,2,7204.48,3602.24,1,1,2
2024-07-11,France,1,4020.8,4020.8,0,0,1
2024-07-11,Canada,1,2557.41,2557.41,1,0,1
2024-07-11,Germany,1,680.92,680.92,1,0,1
2024-07-11,UK,2,6169.28,3084.6400000000003,2,0,2
2025-04-07,Germany,1,1143.57,1143.57,0,0,1
2025-04-07,Australia,1,4037.37,4037.37,0,1,1
2023-05-14,Germany,1,3314.86,3314.86,0,0,1
2023-05-14,France,1,3907.69,3907.69,1,0,1
2023-05-14,Canada,1,4025.79,4025.79,1,0,1
2023-05-14,Japan,1,2949.4,2949.4,1,0,1
2023-05-14,USA,1,2444.45,2444.45,1,0,1
2023-05-14,UK,1,4377.9,4377.9,1,0,1
2024-11-16,USA,1,2055.41,2055.41,0,1,1
2024-11-16,France,1,905.39,905.39,0,0,1
2024-12-02,USA,1,3496.62,3496.62,1,0,1
2024-12-02,Australia,1,329.94,329.94,1,0,1
2022-08-21,France,1,2190.97,2190.97,0,0,1
2022-08-21,Canada,1,2687.93,2687.93,0,0,1
2022-08-21,Germany,1,1427.4,1427.4,1,0,1
2022-08-21,UK,1,1882.86,1882.86,1,0,1
2022-08-21,USA,3,6378.92,2126.3066666666668,3,0,3
2024-03-06,France,1,2025.6,2025.6,1,0,1
2024-03-06,Australia,2,3740.3900000000003,1870.1950000000002,2,0,2
2022-02-18,UK,1,2889.54,2889.54,1,0,1
2022-02-18,Australia,2,5197.98,2598.99,1,0,2
2023-10-15,USA,2,5527.8,2763.9,1,0,2
2023-10-15,Japan,1,4137.81,4137.81,1,0,1
2023-10-15,UK,1,2409.82,2409.82,0,1,1
2022-07-16,Canada,1,780.21,780.21,0,0,1
2022-07-16,France,1,2510.86,2510.86,0,0,1
2022-07-16,Germany,1,4056.54,4056.54,1,0,1
2022-07-16,Japan,1,3346.29,3346.29,1,0,1
2022-07-16,USA,2,5333.08,2666.54,1,1,2
2024-05-07,Germany,1,1158.03,1158.03,1,0,1
2024-05-07,France,1,288.85,288.85,1,0,1
2024-05-07,USA,1,1065.87,1065.87,1,0,1
2025-03-31,Japan,1,2402.23,2402.23,1,0,1
2025-03-31,Canada,1,2447.15,2447.15,1,0,1
2025-03-31,USA,1,2357.09,2357.09,0,1,1
2023-01-26,UK,2,8953.2,4476.6,1,1,2
2023-01-26,Canada,1,3228.04,3228.04,1,0,1
2023-01-26,France,1,3645.9,3645.9,1,0,1
2023-01-26,Japan,1,745.7,745.7,1,0,1
2022-03-25,France,2,6027.59,3013.795,1,1,2
2022-03-25,Germany,1,4604.92,4604.92,1,0,1
2022-03-25,Canada,1,35.15,35.15,1,0,1
2024-10-09,Australia,1,3562.83,3562.83,1,0,1
2024-10-09,Germany,2,5691.69,2845.8450000000003,2,0,2
2023-10-18,USA,1,3198.45,3198.45,1,0,1
2024-01-13,Australia,1,1114.61,1114.61,0,0,1
2024-01-13,France,1,4599.36,4599.36,1,0,1
2024-01-13,Germany,1,3675.01,3675.01,1,0,1
2023-07-29,Australia,1,1099.96,1099.96,1,0,1
2023-07-29,USA,1,1870.96,1870.96,1,0,1
2023-07-29,Germany,1,2974.26,2974.26,1,0,1
2023-04-05,Japan,1,3187.27,3187.27,1,0,1
2023-04-05,USA,1,29.88,29.88,1,0,1
2023-04-05,UK,1,4073.17,4073.17,1,0,1
2023-04-24,USA,1,294.44,294.44,1,0,1
2023-04-24,Germany,1,3640.62,3640.62,1,0,1
2023-04-24,France,1,525.24,525.24,0,0,1
2023-04-14,UK,1,2165.36,2165.36,0,0,1
2023-04-14,Japan,2,4096.2699999999995,2048.1349999999998,2,0,2
2022-09-08,UK,1,4118.71,4118.71,1,0,1
2022-09-08,France,1,176.57,176.57,1,0,1
2022-09-08,Canada,2,4290.7999999999993,2145.4,2,0,2
2022-09-08,Germany,3,6804.1200000000008,2268.04,2,0,3
2024-04-04,UK,1,1651.04,1651.04,1,0,1
2024-04-04,Japan,1,379.2,379.2,1,0,1
2024-04-04,France,1,1587.5,1587.5,1,0,1
2024-04-04,Germany,2,7870.51,3935.255,2,0,2
2024-04-18,Australia,1,2185.77,2185.77,1,0,1
2024-04-18,Canada,1,4383.73,4383.73,1,0,1
2024-04-18,USA,3,4042.6499999999996,1347.55,1,1,3
2024-04-18,France,2,6848.41,3424.205,2,0,2
2023-04-27,France,1,950.79,950.79,1,0,1
2023-04-27,Germany,1,2423.59,2423.59,1,0,1
2023-04-27,USA,2,6792.8099999999995,3396.4049999999997,2,0,2
2023-04-27,Japan,3,2909.27,969.75666666666666,2,0,3
2023-05-04,USA,1,3590.92,3590.92,0,0,1
2022-11-13,Australia,1,4465.96,4465.96,0,1,1
2022-11-13,Canada,1,2539.38,2539.38,0,0,1
2022-11-13,USA,1,994.91,994.91,1,0,1
2022-02-07,France,3,4212.8799999999992,1404.2933333333333,2,0,3
2022-11-28,France,1,2159.62,2159.62,0,0,1
2022-11-28,USA,1,480.58,480.58,1,0,1
2022-11-28,Japan,1,477.09,477.09,1,0,1
2024-08-15,Germany,1,2969.52,2969.52,1,0,1
2024-08-15,UK,2,3599.2400000000002,1799.62,2,0,2
2024-07-12,Canada,1,634.3,634.3,1,0,1
2024-07-12,USA,1,2773.98,2773.98,1,0,1
2023-11-24,Japan,1,2419.15,2419.15,0,0,1
2023-11-24,Australia,2,7032.9599999999991,3516.4799999999996,1,0,2
2023-11-24,USA,2,2840.84,1420.4199999999998,2,0,2
2024-03-10,Germany,1,3635.82,3635.82,1,0,1
2024-01-03,Japan,2,2985.87,1492.935,1,1,2
2024-01-03,Germany,2,143.19,71.595,2,0,2
2024-01-03,France,1,3340.49,3340.49,1,0,1
2024-01-03,USA,1,3639.3,3639.3,1,0,1
2022-12-31,Australia,2,8059.95,4029.975,2,0,2
2022-12-31,USA,1,1432.51,1432.51,1,0,1
2022-06-08,UK,2,5066.72,2533.36,2,0,2
2022-06-08,Canada,1,3305.52,3305.52,1,0,1
2024-07-29,USA,1,3016.23,3016.23,0,0,1
2024-07-29,UK,1,2195.03,2195.03,1,0,1
2024-07-29,France,1,4168.62,4168.62,1,0,1
2024-07-29,Canada,1,1871.42,1871.42,1,0,1
2024-07-29,Japan,2,3717.67,1858.835,1,0,2
2024-07-29,Australia,2,3286.35,1643.175,2,0,2
2025-03-26,Canada,1,3297.37,3297.37,1,0,1
2025-03-26,Japan,1,318.37,318.37,1,0,1
2025-03-26,France,1,149.59,149.59,1,0,1
2022-11-17,Germany,1,4862.54,4862.54,1,0,1
2022-11-17,USA,2,5918.76,2959.38,2,0,2
2022-11-17,Canada,2,2576.11,1288.0549999999998,2,0,2
2022-02-03,Germany,1,925.27,925.27,1,0,1
2022-02-03,UK,1,2648.01,2648.01,1,0,1
2022-02-03,Canada,1,1781.51,1781.51,1,0,1
2022-02-03,USA,2,5141.02,2570.51,1,1,2
2022-02-03,France,2,4530.13,2265.065,2,0,2
2023-11-20,USA,1,3915.45,3915.45,1,0,1
2023-11-20,UK,2,5406.5,2703.25,2,0,2
2022-08-29,USA,1,129.43,129.43,1,0,1
2022-08-29,Canada,1,1250.89,1250.89,1,0,1
2022-08-29,UK,1,635.81,635.81,1,0,1
2022-08-29,France,2,9468.23,4734.115,0,0,2
2025-02-20,Canada,1,2783.84,2783.84,0,0,1
2025-02-20,Japan,1,1129.94,1129.94,1,0,1
2025-02-20,USA,1,470.96,470.96,1,0,1
2025-02-20,France,3,5242.4,1747.4666666666667,2,0,3
2025-02-20,Australia,2,7506.99,3753.495,2,0,2
2024-08-30,Canada,1,1312.78,1312.78,1,0,1
2024-08-30,Japan,1,796.76,796.76,1,0,1
2024-08-30,UK,1,4468.88,4468.88,1,0,1
2024-08-30,Australia,1,3701.06,3701.06,1,0,1
2024-08-30,Germany,1,2913.03,2913.03,1,0,1
2024-08-30,USA,1,4090.05,4090.05,1,0,1
2024-08-30,France,1,3586.51,3586.51,1,0,1
2022-11-01,USA,2,3039.3500000000004,1519.675,2,0,2
2022-11-01,Japan,2,5538.35,2769.175,1,1,2
2024-07-26,USA,1,1275.93,1275.93,0,0,1
2024-07-26,UK,1,1452.51,1452.51,1,0,1
2024-07-26,Japan,2,3707.11,1853.555,1,0,2
2023-05-31,UK,1,1432.87,1432.87,0,0,1
2023-05-31,Canada,1,3857.56,3857.56,1,0,1
2023-05-31,USA,1,545.98,545.98,1,0,1
2023-05-31,Japan,1,4176.59,4176.59,1,0,1
2023-05-31,Germany,1,2583.68,2583.68,1,0,1
2024-06-16,Canada,1,4492.47,4492.47,1,0,1
2024-06-16,Japan,1,4457.64,4457.64,1,0,1
2022-05-14,USA,1,571.1,571.1,1,0,1
2022-05-14,Japan,1,2845.39,2845.39,1,0,1
2022-05-14,Canada,1,98.01,98.01,1,0,1
2022-05-14,Germany,2,4780.6100000000006,2390.3050000000003,2,0,2
2022-05-14,UK,2,5275.22,2637.61,2,0,2
2023-09-04,Germany,1,4494.9,4494.9,1,0,1
2023-09-04,France,1,3406.6,3406.6,1,0,1
2023-09-04,UK,1,3085.18,3085.18,1,0,1
2023-12-18,Germany,1,4117.73,4117.73,1,0,1
2023-12-18,USA,1,2408.89,2408.89,1,0,1
2024-02-15,Japan,1,3747.36,3747.36,1,0,1
2022-03-20,UK,1,4697.94,4697.94,1,0,1
2022-03-20,France,2,4874.71,2437.355,2,0,2
2022-03-20,Japan,3,8762.14,2920.7133333333336,2,0,3
2022-06-05,Germany,1,4865.43,4865.43,1,0,1
2022-06-05,France,1,2532.71,2532.71,1,0,1
2024-09-29,UK,1,750.9,750.9,0,0,1
2024-09-29,Australia,1,3354.31,3354.31,0,0,1
2024-09-29,USA,1,3148.42,3148.42,1,0,1
2024-09-29,France,2,8478.99,4239.495,2,0,2
2023-07-03,USA,2,4529.79,2264.895,2,0,2
2023-07-03,Germany,1,1759.6,1759.6,1,0,1
2023-07-03,Japan,1,2803.87,2803.87,1,0,1
2023-02-16,Canada,3,7278.74,2426.2466666666669,3,0,3
2023-02-16,Australia,2,4323.28,2161.64,2,0,2
2023-02-16,Japan,1,3942.26,3942.26,0,1,1
2022-03-22,Canada,1,3894.79,3894.79,1,0,1
2022-03-22,Germany,1,4921.31,4921.31,1,0,1
2022-03-22,Japan,2,3414.64,1707.32,2,0,2
2022-03-22,USA,5,9196.34,1839.2680000000003,4,1,4
2024-12-23,France,2,2560.2799999999997,1280.1399999999999,2,0,2
2024-12-23,USA,1,251.56,251.56,1,0,1
2024-12-23,Germany,1,4695.37,4695.37,1,0,1
2024-12-23,Australia,1,15.6,15.6,0,0,1
2024-08-13,Germany,1,3715.2,3715.2,0,0,1
2024-08-13,USA,1,1704.52,1704.52,1,0,1
2024-08-13,Australia,1,326.14,326.14,1,0,1
2024-08-13,Canada,1,4030.51,4030.51,1,0,1
2024-08-13,UK,1,1827.81,1827.81,1,0,1
2024-08-13,France,3,7326.2800000000007,2442.0933333333332,2,0,3
2023-04-23,France,1,1239.45,1239.45,1,0,1
2023-04-23,Canada,1,817.5,817.5,0,0,1
2023-04-23,USA,2,3996.4799999999996,1998.2399999999998,2,0,2
2024-05-03,Japan,1,4992.26,4992.26,1,0,1
2024-05-03,USA,1,3470.34,3470.34,1,0,1
